from,to,weight
7264,9992,0.0666666666666667
7266,247,0.2
7266,5928,0.2
7267,4465,0.0666666666666667
7269,85,0.1
7269,4996,0.0666666666666667
7269,6819,0.2
7270,5151,0.1
7271,1408,0.1
7272,8978,0.1
7274,6184,0.0666666666666667
7275,4421,0.1
7277,6313,0.1
7278,2319,0.2
7279,2447,0.2
7281,405,0.2
7281,4975,0.1
7281,6062,0.0666666666666667
7286,4429,0.1
7287,7316,0.2
7287,9117,0.1
7289,340,0.0666666666666667
7289,3602,0.2
7289,8795,0.1
7291,2786,0.2
7291,9799,0.1
7300,7917,0.2
7301,526,0.1
7303,6308,0.0666666666666667
7305,5649,0.1
7307,5546,0.2
7313,3333,0.2
7313,7523,0.0666666666666667
7314,2696,0.2
7318,9832,0.2
7320,4603,0.0666666666666667
7321,2969,0.1
7322,5764,0.1
7323,6200,0.0666666666666667
7332,5523,0.2
7332,9528,0.1
7333,4560,0.2
7336,6313,0.1
7336,6855,0.1
7336,9396,0.2
7337,3642,0.2
7338,9321,0.1
7338,9590,0.2
7342,7110,0.0666666666666667
7342,7916,0.05
7343,6895,0.2
7344,3786,0.1
7344,9091,0.1
7346,7639,0.1
7347,6559,0.0666666666666667
7348,3037,0.1
7348,3483,0.2
7349,8416,0.0666666666666667
7350,3877,0.0666666666666667
7351,1052,0.2
7351,6903,0.2
7353,2531,0.2
7357,4868,0.1
7358,6816,0.2
7358,7176,0.1
7359,4477,0.1
7361,5376,0.0666666666666667
7361,5564,0.1
7361,6846,0.2
7361,9678,0.1
7362,1518,0.1
7362,7676,0.1
7363,6885,0.2
7365,7970,0.2
7368,3433,0.1
7368,5801,0.0666666666666667
7369,1559,0.2
7369,1600,0.2
7372,1041,0.2
7372,4563,0.2
7374,6253,0.0666666666666667
7374,9201,0.1
7376,545,0.1
7378,5132,0.2
7379,1945,0.2
7381,25,0.2
7381,1077,0.1
7381,1118,0.1
7382,1508,0.2
7382,6036,0.2
7383,2445,0.1
7383,4257,0.2
7383,8223,0.2
7386,3957,0.0666666666666667
7386,8663,0.1
7386,9386,0.1
7387,593,0.0666666666666667
7387,8321,0.0666666666666667
7387,8420,0.1
7389,8892,0.1
7391,609,0.0666666666666667
7393,1069,0.0666666666666667
7396,6412,0.2
7396,8996,0.2
7398,1366,0.0666666666666667
7399,301,0.0666666666666667
7399,2950,0.2
7402,839,0.2
7402,7259,0.1
7404,6441,0.2
7409,8746,0.2
7409,9380,0.1
7412,9459,0.2
7414,2064,0.0666666666666667
7414,5584,0.05
7416,918,0.1
7418,3476,0.1
7418,8766,0.2
7419,708,0.2
7419,2657,0.1
7422,9966,0.2
7423,9904,0.1
7424,8346,0.0666666666666667
7424,8601,0.2
7425,4474,0.1
7426,8991,0.2
7427,9850,0.1
7428,4736,0.2
7429,2403,0.2
7429,8414,0.1
7429,8814,0.1
7430,9376,0.1
7432,1648,0.1
7432,3370,0.04
7432,4577,0.05
7433,2123,0.1
7433,6890,0.2
7436,1931,0.2
7436,7096,0.2
7441,7328,0.2
7443,295,0.2
7443,2061,0.1
7443,4955,0.1
7444,432,0.0333333333333333
7445,4607,0.2
7446,1339,0.0666666666666667
7448,5891,0.0666666666666667
7448,7312,0.2
7450,1499,0.2
7452,1377,0.04
7453,4275,0.1
7454,5694,0.2
7456,9867,0.2
7459,1487,0.0666666666666667
7459,3759,0.2
7459,9542,0.0666666666666667
7460,2788,0.0666666666666667
7460,5541,0.1
7460,7502,0.1
7461,2347,0.0666666666666667
7461,4372,0.2
7461,8963,0.1
7462,3168,0.1
7463,2548,0.2
7467,7818,0.2
7468,8573,0.2
7471,419,0.0666666666666667
7471,7187,0.2
7473,7227,0.2
7474,7161,0.2
7474,9301,0.0666666666666667
7476,6019,0.2
7477,3049,0.2
7478,458,0.0666666666666667
7478,2711,0.0666666666666667
7478,5628,0.1
7478,7559,0.2
7479,1414,0.2
7480,1099,0.1
7482,989,0.1
7482,4954,0.1
7482,8930,0.05
7484,9881,0.1
7485,8129,0.2
7485,8795,0.1
7486,5376,0.0666666666666667
7487,232,0.2
7488,6613,0.1
7490,9280,0.1
7491,4981,0.0666666666666667
7492,7707,0.1
7493,1462,0.2
7493,7236,0.1
7493,9100,0.1
7494,1550,0.2
7496,2934,0.0666666666666667
7497,5369,0.04
7500,6201,0.2
7502,2618,0.2
7504,6908,0.2
7505,8121,0.05
7507,7625,0.2
7508,484,0.1
7508,1399,0.1
7510,5070,0.1
7512,3643,0.1
7515,5004,0.0666666666666667
7517,2852,0.05
7517,4599,0.04
7518,3612,0.2
7522,8098,0.2
7523,7778,0.2
7525,7919,0.0666666666666667
7526,3519,0.2
7526,5107,0.1
7526,8080,0.2
7527,4924,0.2
7528,307,0.2
7529,7674,0.1
7531,1590,0.2
7532,3613,0.1
7532,9926,0.1
7534,6497,0.1
7534,9382,0.1
7536,8711,0.1
7537,1334,0.0666666666666667
7537,4900,0.1
7539,1213,0.2
7542,2007,0.1
7542,8841,0.2
7543,485,0.1
7545,1381,0.1
7545,9611,0.2
7546,3636,0.2
7546,7214,0.2
7547,3930,0.1
7547,4083,0.1
7547,8666,0.2
7550,6143,0.1
7557,8090,0.2
7559,1906,0.1
7560,3067,0.1
7560,4644,0.0666666666666667
7562,8209,0.2
7563,1199,0.0666666666666667
7566,7549,0.0666666666666667
7567,7080,0.2
7568,1791,0.2
7569,5483,0.2
7569,9958,0.1
7570,2180,0.2
7571,3769,0.1
7573,388,0.2
7575,4408,0.1
7577,4152,0.1
7579,1604,0.1
7579,7277,0.1
7579,7296,0.2
7580,9598,0.1
7583,3082,0.1
7583,9920,0.0666666666666667
7586,4066,0.0666666666666667
7587,4213,0.1
7590,8894,0.1
7591,6616,0.2
7593,4930,0.2
7594,8051,0.1
7594,9083,0.0666666666666667
7595,6425,0.1
7598,5936,0.2
7598,9864,0.2
7599,879,0.0666666666666667
7599,6974,0.1
7601,6879,0.1
7602,3006,0.1
7602,4259,0.0666666666666667
7603,792,0.2
7604,8761,0.1
7604,9196,0.1
7604,9410,0.05
7607,1898,0.1
7607,4789,0.2
7608,4882,0.2
7612,1020,0.1
7612,1542,0.1
7612,2873,0.1
7613,6512,0.1
7616,2308,0.04
7616,3785,0.1
7620,5915,0.1
7621,5541,0.1
7621,6444,0.0666666666666667
7622,4338,0.1
7622,9231,0.05
7623,3839,0.0666666666666667
7623,7867,0.0666666666666667
7628,6438,0.2
7628,8814,0.1
7628,9603,0.1
7631,572,0.05
7632,1697,0.0666666666666667
7632,2905,0.2
7632,4621,0.1
7633,5368,0.1
7635,4202,0.1
7635,5574,0.2
7637,7522,0.1
7639,1692,0.1
7640,8150,0.2
7641,3762,0.2
7644,2788,0.0666666666666667
7647,1875,0.2
7648,7067,0.2
7649,2975,0.0666666666666667
7651,130,0.05
7651,8847,0.1
7652,2902,0.05
7652,4069,0.1
7652,9291,0.1
7654,5397,0.2
7656,3005,0.2
7656,5829,0.1
7657,4823,0.1
7658,2767,0.2
7661,1925,0.0666666666666667
7662,2569,0.04
7663,2374,0.2
7663,2744,0.1
7664,280,0.2
7664,809,0.1
7667,3206,0.2
7668,4108,0.1
7668,5464,0.2
7668,7194,0.1
7669,8515,0.2
7672,4470,0.2
7675,5932,0.1
7677,2328,0.2
7677,8992,0.2
7680,1627,0.2
7680,3889,0.1
7681,2419,0.0666666666666667
7684,4359,0.1
7684,6147,0.2
7684,9011,0.1
7685,3576,0.2
7687,4236,0.2
7688,4688,0.1
7689,1493,0.2
7690,9835,0.1
7691,936,0.1
7693,8456,0.1
7694,5390,0.2
7694,8156,0.1
7695,130,0.05
7696,5345,0.1
7696,6202,0.1
7698,4965,0.2
7699,4038,0.1
7701,6519,0.2
7703,1198,0.2
7703,5108,0.05
7704,3544,0.0666666666666667
7704,7789,0.0666666666666667
7707,6310,0.2
7708,1208,0.2
7710,1399,0.1
7711,51,0.2
7712,2062,0.1
7713,21,0.0666666666666667
7715,4828,0.1
7716,392,0.1
7716,905,0.2
7717,917,0.2
7717,7528,0.1
7719,9825,0.0666666666666667
7720,1728,0.2
7721,6576,0.1
7723,2161,0.1
7724,2546,0.2
7726,2878,0.2
7726,4669,0.1
7726,5819,0.0666666666666667
7728,1632,0.05
7729,2457,0.05
7730,99,0.2
7731,2994,0.1
7731,8312,0.1
7732,5604,0.2
7735,481,0.05
7735,9497,0.2
7737,3015,0.2
7737,4567,0.2
7739,4357,0.2
7741,6229,0.2
7742,2001,0.1
7742,6089,0.1
7743,1031,0.0666666666666667
7743,4221,0.1
7745,4653,0.1
7745,5238,0.1
7745,9646,0.2
7747,8778,0.0666666666666667
7749,2119,0.1
7750,3360,0.0666666666666667
7752,2371,0.1
7753,3755,0.1
7755,1719,0.0666666666666667
7758,4373,0.2
7759,8191,0.1
7760,1695,0.05
7760,1911,0.1
7760,2377,0.1
7760,4522,0.1
7760,4887,0.1
7762,8964,0.0666666666666667
7763,2621,0.1
7763,4710,0.2
7766,1978,0.2
7766,6131,0.1
7767,1231,0.1
7767,6276,0.2
7768,2143,0.2
7768,4669,0.1
7768,5780,0.1
7769,1060,0.1
7769,5844,0.2
7770,7955,0.1
7771,306,0.2
7772,1642,0.1
7773,4431,0.1
7777,7373,0.1
7778,8691,0.1
7779,1555,0.0666666666666667
7779,1663,0.2
7779,9400,0.2
7781,2001,0.1
7781,4113,0.0666666666666667
7782,8418,0.0666666666666667
7783,5391,0.1
7785,6020,0.0666666666666667
7786,383,0.1
7787,5124,0.1
7787,7794,0.1
7787,9904,0.1
7789,5836,0.1
7790,2019,0.2
7790,4849,0.0666666666666667
7790,8115,0.1
7791,8722,0.2
7792,5746,0.2
7794,9801,0.0666666666666667
7797,5285,0.0666666666666667
7797,7188,0.05
7799,783,0.1
7800,462,0.2
7801,2094,0.2
7801,3299,0.0666666666666667
7803,1263,0.2
7806,2620,0.2
7807,6328,0.1
7808,7522,0.1
7810,2209,0.2
7815,4237,0.1
7817,8959,0.2
7818,6267,0.2
7819,6636,0.0666666666666667
7820,803,0.2
7820,8078,0.1
7822,4122,0.2
7824,8463,0.2
7824,8797,0.2
7825,5146,0.1
7826,918,0.1
7826,7523,0.0666666666666667
7827,5239,0.1
7829,2340,0.05
7829,2342,0.1
7829,7310,0.1
7831,4968,0.1
7831,9908,0.2
7832,2569,0.04
7833,4336,0.2
7833,6847,0.2
7835,1736,0.1
7835,2426,0.2
7835,5473,0.0666666666666667
7836,8156,0.1
7837,1205,0.2
7838,3770,0.1
7838,7530,0.1
7841,4,0.2
7845,1225,0.2
7845,1359,0.2
7845,6428,0.2
7846,2989,0.2
7847,3490,0.2
7848,1873,0.0666666666666667
7850,6117,0.0666666666666667
7852,1094,0.0666666666666667
7852,7291,0.2
7852,7523,0.0666666666666667
7853,9959,0.0666666666666667
7854,2487,0.1
7854,3826,0.2
7854,9526,0.2
7857,441,0.2
7857,9712,0.0666666666666667
7858,5435,0.1
7859,7190,0.2
7859,7793,0.2
7861,9521,0.2
7863,431,0.05
7864,5150,0.2
7865,4304,0.2
7868,13,0.0666666666666667
7868,432,0.0333333333333333
7868,6660,0.2
7868,6735,0.1
7870,643,0.2
7872,3697,0.2
7873,5843,0.0666666666666667
7874,7799,0.1
7875,4264,0.05
7875,9311,0.2
7877,3741,0.0666666666666667
7877,5175,0.2
7879,1441,0.2
7880,7332,0.1
7881,8241,0.1
7882,7409,0.2
7883,9173,0.1
7885,248,0.1
7885,4577,0.05
7886,8803,0.1
7887,9148,0.2
7888,2432,0.2
7889,6972,0.2
7892,6845,0.2
7892,8427,0.0666666666666667
7893,4321,0.1
7894,1042,0.1
7894,6263,0.2
7895,3819,0.2
7896,1317,0.2
7896,8508,0.2
7897,4571,0.2
7897,9614,0.2
7898,2464,0.1
7898,2820,0.0666666666666667
7899,4290,0.1
7899,4755,0.0666666666666667
7899,7216,0.2
7899,7973,0.1
7901,2949,0.1
7902,3879,0.05
7902,5387,0.1
7902,5441,0.2
7903,244,0.0666666666666667
7903,8001,0.1
7906,3270,0.2
7909,723,0.2
7914,1177,0.1
7915,9995,0.05
7916,8876,0.2
7917,3437,0.2
7918,8723,0.2
7919,7893,0.1
7919,9786,0.2
7921,376,0.2
7921,3693,0.2
7923,270,0.2
7924,934,0.0666666666666667
7924,1893,0.1
7927,4330,0.1
7933,3728,0.05
7933,5977,0.2
7934,3728,0.05
7935,5669,0.0666666666666667
7936,1326,0.1
7936,6590,0.2
7937,2272,0.2
7938,3393,0.2
7940,1672,0.2
7941,9774,0.1
7942,7112,0.2
7943,7786,0.2
7943,7916,0.05
7945,1197,0.05
7947,9272,0.1
7948,2023,0.0666666666666667
7952,3952,0.2
7955,9207,0.2
7956,9487,0.2
7958,7714,0.1
7959,9829,0.1
7960,6118,0.1
7961,8834,0.2
7961,9164,0.1
7962,4113,0.0666666666666667
7962,5293,0.2
7964,7893,0.1
7966,413,0.2
7966,3738,0.1
7966,7747,0.1
7967,6939,0.1
7968,7172,0.2
7969,7019,0.1
7970,1529,0.2
7970,2720,0.04
7970,4302,0.1
7970,4947,0.2
7970,9542,0.0666666666666667
7971,739,0.1
7971,9547,0.2
7972,6143,0.1
7975,5315,0.0666666666666667
7976,3721,0.1
7978,6548,0.2
7979,593,0.0666666666666667
7979,8794,0.1
7980,5393,0.2
7980,9464,0.2
7981,3421,0.0666666666666667
7981,4551,0.2
7982,4225,0.2
7982,8665,0.2
7986,5716,0.2
7987,912,0.2
7987,5516,0.1
7990,5361,0.2
7991,3784,0.2
7991,9970,0.1
7993,8449,0.2
7994,1553,0.2
7994,5165,0.0666666666666667
7994,5288,0.2
7995,9338,0.1
7995,9603,0.1
7996,1395,0.2
7996,8198,0.1
7997,9542,0.0666666666666667
7998,2893,0.0666666666666667
7999,5181,0.1
8002,7463,0.1
8003,5935,0.1
8003,9771,0.1
8004,1072,0.1
8004,9789,0.0666666666666667
8005,4047,0.2
8006,6633,0.1
8008,6050,0.2
8009,631,0.2
8009,7443,0.1
8011,2742,0.0666666666666667
8011,4455,0.1
8011,7797,0.04
8011,9997,0.1
8012,1785,0.2
8013,7019,0.1
8016,4715,0.2
8017,2945,0.1
8017,6526,0.2
8019,9861,0.2
8020,1466,0.1
8021,1068,0.1
8022,4603,0.0666666666666667
8023,4230,0.0666666666666667
8024,9115,0.2
8025,8789,0.1
8026,995,0.0666666666666667
8027,5376,0.0666666666666667
8028,731,0.1
8029,8189,0.1
8030,5325,0.0666666666666667
8031,4114,0.2
8031,7287,0.1
8031,7611,0.0666666666666667
8032,6345,0.2
8033,5086,0.2
8035,2926,0.2
8035,6551,0.1
8036,9397,0.2
8038,4455,0.1
8038,8101,0.1
8039,2500,0.2
8039,3246,0.2
8039,5957,0.2
8039,7630,0.0666666666666667
8039,7856,0.1
8040,2484,0.2
8042,6314,0.1
8042,9107,0.2
8043,61,0.2
8043,1871,0.2
8043,6939,0.1
8044,3030,0.1
8046,3459,0.1
8046,6974,0.1
8046,8307,0.2
8049,2161,0.1
8049,6357,0.2
8050,1522,0.1
8053,4065,0.2
8054,1812,0.05
8056,2423,0.0666666666666667
8058,4426,0.2
8058,4830,0.1
8060,7873,0.2
8061,9981,0.2
8062,603,0.1
8063,2524,0.2
8063,4897,0.1
8064,4891,0.0666666666666667
8065,1381,0.1
8065,3640,0.2
8065,5815,0.2
8065,7104,0.04
8067,984,0.2
8068,2985,0.2
8073,1040,0.1
8073,3897,0.1
8073,4149,0.0666666666666667
8074,9903,0.0666666666666667
8075,2934,0.0666666666666667
8075,4101,0.1
8076,3127,0.1
8076,5873,0.0666666666666667
8078,7484,0.2
8081,1372,0.0666666666666667
8083,2179,0.0666666666666667
8083,5961,0.2
8084,5843,0.0666666666666667
8085,2406,0.2
8086,7313,0.05
8091,379,0.2
8093,4293,0.2
8093,8542,0.1
8095,1201,0.2
8096,3118,0.2
8096,8951,0.2
8097,9750,0.0666666666666667
8098,419,0.0666666666666667
8098,8462,0.2
8098,8880,0.2
8099,1976,0.2
8100,2126,0.2
8101,154,0.1
8104,5852,0.1
8104,8767,0.05
8108,1334,0.0666666666666667
8108,1695,0.05
8108,2252,0.1
8112,9392,0.1
8113,607,0.1
8113,1271,0.2
8113,3552,0.1
8119,2454,0.2
8120,2470,0.1
8120,4264,0.05
8121,1583,0.0666666666666667
8121,1623,0.2
8121,6371,0.2
8124,8513,0.1
8124,9852,0.2
8125,4123,0.1
8126,9564,0.04
8130,4859,0.2
8133,9527,0.0666666666666667
8135,2845,0.1
8135,3999,0.05
8137,8731,0.2
8138,3177,0.1
8139,4173,0.1
8139,4203,0.1
8140,9479,0.1
8141,1145,0.1
8146,4272,0.2
8147,6763,0.2
8148,9197,0.0666666666666667
8151,2752,0.1
8152,619,0.1
8152,1981,0.2
8153,3167,0.1
8153,5636,0.0666666666666667
8154,1176,0.2
8154,1572,0.1
8154,9384,0.2
8155,2847,0.2
8157,4875,0.2
8157,5436,0.2
8158,3923,0.2
8160,3528,0.2
8161,7505,0.1
8162,5962,0.2
8162,6200,0.0666666666666667
8163,7006,0.2
8164,9222,0.1
8164,9741,0.2
8167,7371,0.2
8168,357,0.0666666666666667
8169,320,0.1
8173,4322,0.2
8174,4440,0.1
8175,5115,0.2
8175,9300,0.1
8177,9616,0.0666666666666667
8178,7911,0.0666666666666667
8178,9105,0.05
8179,141,0.1
8179,2082,0.2
8179,2561,0.2
8179,5340,0.1
8181,3961,0.2
8181,9235,0.1
8182,1020,0.1
8182,3257,0.0666666666666667
8182,6218,0.1
8182,7547,0.2
8183,281,0.0666666666666667
8183,5395,0.2
8184,3163,0.1
8184,8369,0.2
8188,1222,0.1
8190,975,0.2
8190,8066,0.2
8190,9622,0.0666666666666667
8194,3189,0.0666666666666667
8194,3486,0.1
8194,5025,0.0666666666666667
8194,8219,0.2
8196,1836,0.2
8198,7577,0.2
8198,8635,0.0666666666666667
8198,9246,0.1
8199,2648,0.1
8199,5226,0.2
8200,4587,0.05
8200,9177,0.2
8202,2679,0.1
8204,5231,0.05
8204,6834,0.1
8205,3416,0.2
8205,3513,0.2
8205,5782,0.05
8206,5903,0.2
8206,9800,0.2
8208,5257,0.1
8208,7302,0.2
8209,6626,0.1
8210,1954,0.1
8212,5623,0.05
8214,3568,0.0666666666666667
8214,9414,0.2
8214,9430,0.2
8215,5267,0.1
8217,6677,0.1
8217,7640,0.2
8218,2919,0.0666666666666667
8220,913,0.04
8220,2608,0.05
8223,3903,0.2
8223,7337,0.1
8224,9985,0.1
8225,9426,0.1
8231,7854,0.1
8232,734,0.2
8232,8260,0.1
8233,3059,0.0666666666666667
8235,5659,0.2
8236,4620,0.2
8237,1858,0.1
8237,9438,0.2
8242,4100,0.1
8242,6815,0.0666666666666667
8243,3022,0.2
8244,1000,0.0666666666666667
8246,323,0.2
8246,4531,0.1
8246,8397,0.1
8246,8599,0.2
8251,3149,0.1
8251,9675,0.1
8252,1085,0.1
8252,3067,0.1
8252,4477,0.1
8253,3011,0.2
8253,4057,0.2
8253,4378,0.0666666666666667
8253,4847,0.2
8254,610,0.1
8256,7533,0.05
8257,1858,0.1
8257,7945,0.1
8260,2815,0.2
8263,4678,0.2
8264,5742,0.1
8265,458,0.0666666666666667
8266,1088,0.2
8267,2924,0.2
8268,9562,0.1
8269,5009,0.1
8269,5843,0.0666666666666667
8272,369,0.1
8273,7596,0.1
8275,6992,0.0666666666666667
8275,9234,0.1
8277,3600,0.1
8277,6207,0.2
8279,7110,0.0666666666666667
8280,2934,0.0666666666666667
8280,9496,0.05
8282,2655,0.1
8282,8193,0.2
8284,2861,0.1
8287,1812,0.05
8287,6382,0.1
8288,2371,0.1
8290,276,0.2
8290,6058,0.2
8290,6484,0.2
8292,2052,0.1
8293,1556,0.0666666666666667
8295,2563,0.2
8296,2969,0.1
8297,1120,0.0666666666666667
8298,6164,0.0666666666666667
8299,8021,0.1
8300,5675,0.0666666666666667
8301,9850,0.1
8303,4870,0.1
8305,5136,0.2
8306,5343,0.2
8307,2653,0.2
8307,3238,0.1
8307,5997,0.1
8309,4506,0.1
8309,6093,0.2
8310,7798,0.2
8310,7937,0.1
8311,88,0.1
8314,5365,0.1
8315,9492,0.2
8319,9225,0.0666666666666667
8320,5545,0.0666666666666667
8321,604,0.0666666666666667
8321,7661,0.2
8322,6149,0.2
8324,656,0.1
8327,7592,0.05
8329,2816,0.1
8330,987,0.0666666666666667
8330,2173,0.2
8330,2259,0.1
8330,9080,0.1
8331,4991,0.2
8332,9168,0.1
8333,340,0.0666666666666667
8334,9284,0.1
8336,288,0.2
8337,2634,0.2
8338,5921,0.2
8338,6194,0.2
8340,7673,0.1
8342,3261,0.1
8343,4627,0.1
8345,5203,0.2
8345,6761,0.2
8346,6826,0.2
8348,2288,0.1
8348,7347,0.0666666666666667
8349,2714,0.2
8349,5304,0.1
8352,1632,0.05
8355,3239,0.1
8358,7004,0.2
8358,9316,0.0666666666666667
8359,3850,0.1
8360,5165,0.0666666666666667
8361,3995,0.2
8361,7807,0.1
8363,4653,0.1
8363,7782,0.1
8364,8401,0.0666666666666667
8365,9700,0.1
8369,6121,0.2
8369,9032,0.0666666666666667
8371,4230,0.0666666666666667
8375,1691,0.2
8376,5184,0.2
8379,5948,0.2
8385,1247,0.2
8385,2286,0.0666666666666667
8385,2644,0.2
8386,2638,0.0666666666666667
8387,6544,0.0666666666666667
8387,9375,0.2
8388,5908,0.2
8388,6112,0.2
8391,6352,0.1
8394,8343,0.2
8395,1953,0.1
8395,5287,0.1
8397,2881,0.1
8400,8355,0.1
8404,6792,0.2
8405,381,0.1
8405,457,0.1
8406,220,0.2
8410,8780,0.2
8411,6159,0.2
8411,8216,0.0666666666666667
8414,3488,0.1
8415,507,0.2
8415,2067,0.1
8415,5177,0.2
8415,9836,0.2
8416,9920,0.0666666666666667
8419,4314,0.2
8419,8109,0.2
8420,6815,0.0666666666666667
8420,9251,0.2
8423,4127,0.1
8424,4310,0.1
8425,2556,0.1
8425,3388,0.1
8426,6303,0.1
8426,8501,0.2
8427,8232,0.1
8428,2736,0.2
8428,9479,0.1
8429,4689,0.2
8434,2704,0.0666666666666667
8434,4197,0.0666666666666667
8435,7042,0.1
8436,2628,0.2
8436,6016,0.1
8436,7496,0.1
8437,7266,0.1
8438,6952,0.1
8442,5459,0.2
8442,9000,0.2
8442,9061,0.2
8443,2638,0.0666666666666667
8443,6652,0.1
8443,8383,0.2
8447,565,0.2
8450,2028,0.2
8452,7456,0.2
8455,1613,0.0666666666666667
8456,5318,0.1
8456,8506,0.2
8457,5380,0.0666666666666667
8458,8165,0.1
8460,1478,0.05
8460,7711,0.0666666666666667
8461,2872,0.2
8462,2645,0.2
8462,6289,0.2
8465,8874,0.2
8465,9284,0.1
8466,9055,0.05
8467,7217,0.1
8468,236,0.0666666666666667
8471,7609,0.0666666666666667
8473,6621,0.2
8474,5224,0.1
8476,5004,0.0666666666666667
8476,7637,0.1
8477,4838,0.2
8481,1619,0.1
8481,4229,0.1
8481,8268,0.1
8483,5255,0.1
8484,2428,0.1
8484,5609,0.0666666666666667
8486,2852,0.05
8488,6999,0.1
8489,5838,0.05
8490,5923,0.2
8490,9001,0.2
8490,9506,0.1
8491,7279,0.05
8492,418,0.2
8494,952,0.0666666666666667
8494,7101,0.2
8497,952,0.0666666666666667
8498,9222,0.1
8500,7650,0.2
8503,797,0.2
8505,3262,0.2
8506,6632,0.2
8507,6418,0.2
8507,7908,0.1
8508,174,0.2
8508,6000,0.2
8508,8036,0.2
8510,5766,0.1
8511,1478,0.05
8511,5582,0.1
8513,1178,0.1
8515,7797,0.04
8516,2075,0.0666666666666667
8516,7596,0.1
8517,5420,0.05
8519,2578,0.2
8519,7109,0.2
8520,1296,0.2
8521,6892,0.2
8522,9261,0.1
8524,3295,0.2
8524,3883,0.1
8525,7590,0.2
8526,6857,0.1
8527,550,0.2
8528,8526,0.0666666666666667
8528,9190,0.2
8528,9883,0.1
8529,3346,0.2
8529,9021,0.1
8531,7657,0.1
8532,1365,0.2
8532,4200,0.2
8533,1096,0.2
8533,1510,0.1
8535,6248,0.1
8537,2382,0.2
8537,7565,0.2
8538,7100,0.0666666666666667
8539,5148,0.2
8540,5540,0.0666666666666667
8540,5981,0.1
8541,4005,0.2
8541,6551,0.1
8542,468,0.0666666666666667
8542,510,0.1
8542,8433,0.2
8542,9773,0.1
8542,9892,0.2
8543,2201,0.2
8543,8606,0.0666666666666667
8544,8629,0.2
8545,2185,0.2
8546,4920,0.0666666666666667
8546,8936,0.1
8548,5996,0.1
8549,1765,0.1
8549,5026,0.2
8550,3997,0.2
8550,5910,0.2
8552,7390,0.2
8553,5748,0.2
8554,227,0.1
8554,1219,0.2
8555,895,0.2
8556,1610,0.2
8557,5752,0.1
8559,8341,0.2
8559,8687,0.04
8560,1171,0.0666666666666667
8561,4662,0.0666666666666667
8562,5868,0.0666666666666667
8564,4929,0.1
8565,185,0.1
8565,516,0.0666666666666667
8567,3169,0.2
8569,4164,0.1
8570,936,0.1
8570,1442,0.2
8571,7412,0.2
8571,7472,0.2
8573,9085,0.1
8574,4445,0.2
8575,3395,0.2
8575,4966,0.2
8577,1071,0.2
8577,1211,0.2
8577,5682,0.1
8582,8315,0.0666666666666667
8584,3422,0.1
8584,6954,0.1
8584,7878,0.2
8587,2801,0.2
8587,8279,0.2
8588,6610,0.1
8589,6693,0.1
8590,9227,0.2
8591,2278,0.2
8592,6563,0.2
8592,9938,0.2
8593,5073,0.2
8594,7561,0.1
8596,5587,0.0666666666666667
8597,1602,0.2
8597,4447,0.2
8597,4774,0.1
8598,9134,0.1
8599,2797,0.2
8601,9910,0.2
8602,9503,0.1
8605,8315,0.0666666666666667
8608,7146,0.2
8610,6976,0.1
8611,6984,0.2
8614,4471,0.2
8614,6993,0.1
8615,879,0.0666666666666667
8615,1867,0.0666666666666667
8616,6483,0.0666666666666667
8617,5187,0.1
8617,9108,0.1
8618,2922,0.2
8618,9584,0.1
8619,3538,0.1
8619,5358,0.2
8619,7290,0.2
8623,5025,0.0666666666666667
8624,317,0.1
8625,253,0.2
8625,4611,0.2
8628,9890,0.0666666666666667
8637,2704,0.0666666666666667
8638,13,0.0666666666666667
8639,1060,0.1
8639,5758,0.0666666666666667
8641,3224,0.2
8641,4217,0.2
8641,7961,0.1
8643,134,0.2
8643,6986,0.2
8645,4957,0.05
8646,3788,0.0666666666666667
8648,3827,0.1
8649,7197,0.2
8650,9082,0.2
8651,569,0.05
8651,7056,0.1
8652,5474,0.1
8653,7916,0.05
8654,7879,0.2
8655,5893,0.2
8655,7752,0.1
8656,1568,0.1
8658,1639,0.1
8658,8308,0.1
8659,7376,0.2
8661,1140,0.2
8661,4987,0.1
8662,8428,0.0666666666666667
8664,847,0.2
8664,6347,0.2
8665,1533,0.04
8665,5218,0.0666666666666667
8666,363,0.2
8666,4957,0.05
8667,6309,0.2
8668,5315,0.0666666666666667
8668,8234,0.2
8670,6265,0.2
8670,6557,0.0666666666666667
8671,6251,0.2
8673,1204,0.2
8673,4755,0.0666666666666667
8673,5031,0.0666666666666667
8674,5601,0.0666666666666667
8675,4407,0.2
8676,6179,0.2
8676,7843,0.2
8676,9051,0.1
8677,6126,0.2
8679,7209,0.04
8680,3059,0.0666666666666667
8680,6185,0.2
8681,1654,0.2
8682,6291,0.1
8682,8350,0.2
8684,9829,0.1
8686,93,0.1
8686,7730,0.1
8687,457,0.1
8687,9976,0.1
8691,147,0.04
8694,672,0.2
8696,3558,0.2
8697,6668,0.2
8698,8311,0.0666666666666667
8699,1758,0.05
8701,4993,0.2
8702,5237,0.0666666666666667
8705,3687,0.2
8705,4538,0.2
8706,6509,0.1
8707,1202,0.2
8707,3341,0.2
8709,8548,0.0666666666666667
8709,8740,0.0666666666666667
8710,65,0.1
8710,5870,0.2
8712,3320,0.1
8713,1940,0.2
8713,2936,0.0666666666666667
